order_id,supplier_id,supplier_name,supplier_risk,product_id,product_name,category,order_date,planned_delivery,actual_delivery,planned_lead_days,actual_lead_days,on_time_delivery,quantity_ordered,defect_quantity,defect_rate,unit_price_eur,total_value_eur,invoice_match
PO-10445,SUP-006,Bauer Präzisionsteile,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-11-10,2024-11-14,2024-11-14,4,4,True,86,1,0.0116,67.18,5777.48,True
PO-10446,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-11-28,2024-12-06,2024-12-06,8,8,True,263,1,0.0038,43.97,11564.11,True
PO-10447,SUP-004,Weber International Ltd.,high,VALV-002,Pressure Relief Valve,Valves,2023-07-26,2023-08-06,2023-08-06,11,11,True,471,24,0.051,56.55,26635.05,True
PO-10448,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2024-10-06,2024-10-14,2024-10-20,8,14,False,291,23,0.079,75.24,21894.84,True
PO-10449,SUP-003,Müller Rohre & Armaturen,low,VALV-002,Pressure Relief Valve,Valves,2023-03-10,2023-03-15,2023-03-15,5,5,True,493,10,0.0203,39.07,19261.51,True
PO-10450,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-02-21,2023-02-27,2023-02-27,6,6,True,351,33,0.094,77.89,27339.39,True
PO-10451,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-12-28,2024-01-05,2024-01-05,8,8,True,146,13,0.089,28.79,4203.34,True
PO-10452,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-02-08,2023-02-15,2023-02-15,7,7,True,310,25,0.0806,58.35,18088.5,True
PO-10453,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-12-26,2024-12-31,2024-12-31,5,5,True,214,6,0.028,36.42,7793.88,True
PO-10454,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-02-14,2023-02-22,2023-02-22,8,8,True,134,9,0.0672,61.8,8281.2,True
PO-10455,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-10-16,2023-10-20,2023-10-24,4,8,False,465,4,0.0086,76.0,35340.0,True
PO-10456,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-11-04,2024-11-15,2024-11-19,11,15,False,255,12,0.0471,16.27,4148.85,True
PO-10457,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-17,2024-01-22,2024-01-22,5,5,True,224,7,0.0312,64.69,14490.56,True
PO-10458,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-03-24,2024-04-01,2024-04-01,8,8,True,190,11,0.0579,74.32,14120.8,True
PO-10459,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2024-03-08,2024-03-14,2024-03-20,6,12,False,344,23,0.0669,14.28,4912.32,True
PO-10460,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-11-01,2023-11-09,2023-11-09,8,8,True,354,27,0.0763,80.99,28670.46,True
PO-10461,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-09-08,2023-09-13,2023-09-13,5,5,True,78,2,0.0256,54.35,4239.3,True
PO-10462,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-10-29,2024-11-02,2024-11-02,4,4,True,370,12,0.0324,40.87,15121.9,True
PO-10463,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-09-21,2024-10-02,2024-10-02,11,11,True,462,78,0.1688,17.63,8145.06,True
PO-10464,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2024-11-23,2024-11-29,2024-11-29,6,6,True,281,3,0.0107,3.78,1062.18,True
PO-10465,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-06-01,2024-06-11,2024-06-11,10,10,True,341,18,0.0528,72.45,24705.45,True
PO-10466,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-11-29,2023-12-06,2023-12-06,7,7,True,69,3,0.0435,84.77,5849.13,True
PO-10467,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2024-11-24,2024-11-30,2024-11-30,6,6,True,108,1,0.0093,60.8,6566.4,True
PO-10468,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-04-23,2024-04-30,2024-04-30,7,7,True,463,12,0.0259,20.46,9472.98,True
PO-10469,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-05-04,2023-05-16,2023-05-16,12,12,True,256,29,0.1133,6.51,1666.56,True
PO-10470,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-01-03,2024-01-10,2024-01-10,7,7,True,363,0,0.0,65.08,23624.04,True
PO-10471,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-07-24,2024-08-06,2024-08-06,13,13,True,432,64,0.1481,75.96,32814.72,True
PO-10472,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-07-29,2024-08-13,2024-08-13,15,15,True,294,9,0.0306,54.67,16072.98,True
PO-10473,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-02-23,2023-03-03,2023-03-09,8,14,False,492,42,0.0854,73.57,36196.44,True
PO-10474,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-12-02,2023-12-07,2023-12-07,5,5,True,227,7,0.0308,34.08,7736.16,True
PO-10475,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-01-19,2024-01-28,2024-01-28,9,9,True,288,21,0.0729,55.03,15848.64,True
PO-10476,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2023-06-05,2023-06-08,2023-06-08,3,3,True,318,10,0.0314,56.51,17970.18,True
PO-10477,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-07-26,2023-08-03,2023-08-03,8,8,True,389,29,0.0746,66.33,25802.37,True
PO-10478,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-11-07,2024-11-17,2024-11-17,10,10,True,430,10,0.0233,75.03,32262.9,True
PO-10479,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-11-20,2024-11-29,2024-11-29,9,9,True,415,13,0.0313,75.77,31444.55,True
PO-10480,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-08-18,2023-08-27,2023-08-27,9,9,True,380,26,0.0684,69.55,26429.0,True
PO-10481,SUP-003,Müller Rohre & Armaturen,low,VALV-002,Pressure Relief Valve,Valves,2024-10-13,2024-10-20,2024-10-20,7,7,True,140,4,0.0286,69.05,9667.0,True
PO-10482,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-10-16,2024-10-21,2024-10-21,5,5,True,340,4,0.0118,4.35,1479.0,True
PO-10483,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-05-22,2024-05-27,2024-05-27,5,5,True,215,7,0.0326,3.91,840.65,True
PO-10484,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-11-25,2024-12-08,2024-12-08,13,13,True,491,61,0.1242,48.98,24049.18,True
PO-10485,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-06-20,2024-06-27,2024-06-27,7,7,True,68,4,0.0588,38.99,2651.32,True
PO-10486,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2023-07-30,2023-08-12,2023-08-12,13,13,True,159,19,0.1195,33.15,5270.85,True
PO-10487,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-10-22,2024-10-29,2024-10-29,7,7,True,162,15,0.0926,40.55,6569.1,True
PO-10488,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-07-08,2023-07-17,2023-07-17,9,9,True,231,21,0.0909,33.28,7687.68,True
PO-10489,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-02-29,2024-03-08,2024-03-08,8,8,True,231,3,0.013,25.21,5823.51,True
PO-10490,SUP-004,Weber International Ltd.,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-10-16,2024-10-28,2024-10-28,12,12,True,480,91,0.1896,39.87,19137.6,True
PO-10491,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-01-10,2024-01-19,2024-01-19,9,9,True,317,21,0.0662,40.03,12689.51,True
PO-10492,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2023-03-31,2023-04-12,2023-04-12,12,12,True,371,20,0.0539,49.74,18453.54,True
PO-10493,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-05-30,2023-06-06,2023-06-06,7,7,True,463,28,0.0605,78.04,36132.52,True
PO-10494,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-06-02,2024-06-05,2024-06-05,3,3,True,489,14,0.0286,18.72,9154.08,True
PO-10495,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-06-28,2023-07-12,2023-07-12,14,14,True,288,35,0.1215,52.25,15048.0,True
PO-10496,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-01-01,2024-01-09,2024-01-09,8,8,True,317,27,0.0852,69.9,22158.3,True
PO-10497,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-06-06,2024-06-12,2024-06-17,6,11,False,107,2,0.0187,21.42,2291.94,True
PO-10498,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-07-17,2024-07-26,2024-07-30,9,13,False,342,33,0.0965,65.14,22277.88,True
PO-10499,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-12-26,2024-01-05,2024-01-05,10,10,True,441,0,0.0,20.63,9097.83,True
PO-10500,SUP-004,Weber International Ltd.,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-02-24,2024-03-06,2024-03-11,11,16,False,150,26,0.1733,16.53,2479.5,True
PO-10501,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-11,2024-01-16,2024-01-16,5,5,True,80,1,0.0125,27.45,2196.0,True
PO-10502,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2024-04-30,2024-05-07,2024-05-07,7,7,True,287,0,0.0,28.21,8096.27,True
PO-10503,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-03-06,2023-03-22,2023-03-22,16,16,True,362,20,0.0552,61.5,22263.0,True
PO-10504,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2023-03-30,2023-04-03,2023-04-03,4,4,True,473,3,0.0063,57.3,27102.9,False
PO-10505,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-06-08,2024-06-22,2024-06-22,14,14,True,89,3,0.0337,33.15,2950.35,True
PO-10506,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-03-22,2024-03-31,2024-03-31,9,9,True,376,30,0.0798,12.15,4568.4,True
PO-10507,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2023-07-06,2023-07-20,2023-07-20,14,14,True,446,72,0.1614,75.92,33860.32,True
PO-10508,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-07-07,2023-07-14,2023-07-14,7,7,True,359,19,0.0529,21.46,7704.14,True
PO-10509,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-04-30,2024-05-10,2024-05-10,10,10,True,269,22,0.0818,16.14,4341.66,True
PO-10510,SUP-006,Bauer Präzisionsteile,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-12-20,2024-12-24,2024-12-24,4,4,True,471,10,0.0212,82.52,38866.92,True
PO-10511,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2024-09-02,2024-09-06,2024-09-06,4,4,True,236,6,0.0254,30.34,7160.24,True
PO-10512,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-04,2023-11-10,2023-11-17,6,13,False,262,6,0.0229,74.61,19547.82,True
PO-10513,SUP-005,Krause Logistik KG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-09-30,2024-10-07,2024-10-07,7,7,True,325,7,0.0215,33.56,10907.0,True
PO-10514,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-09-30,2023-10-05,2023-10-05,5,5,True,268,3,0.0112,5.8,1554.4,True
PO-10515,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-11-29,2024-12-06,2024-12-06,7,7,True,205,3,0.0146,65.25,13376.25,True
PO-10516,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-10-13,2023-10-22,2023-10-22,9,9,True,270,12,0.0444,60.92,16448.4,True
PO-10517,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2024-09-15,2024-09-20,2024-09-20,5,5,True,165,3,0.0182,57.78,9533.7,True
PO-10518,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-19,2024-01-26,2024-01-26,7,7,True,357,35,0.098,79.09,28235.13,True
PO-10519,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-12-20,2024-12-25,2024-12-25,5,5,True,189,0,0.0,62.28,11770.92,True
PO-10520,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-07-09,2023-07-17,2023-07-17,8,8,True,91,6,0.0659,34.85,3171.35,True
PO-10521,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2024-02-20,2024-02-25,2024-02-25,5,5,True,390,14,0.0359,71.39,27842.1,True
PO-10522,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2024-05-07,2024-05-12,2024-05-12,5,5,True,282,4,0.0142,25.83,7284.06,True
PO-10523,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-03-25,2024-04-02,2024-04-07,8,13,False,322,6,0.0186,56.4,18160.8,True
PO-10524,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-10-20,2023-10-25,2023-10-25,5,5,True,263,2,0.0076,25.39,6677.57,True
PO-10525,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-10-15,2023-10-26,2023-10-26,11,11,True,296,47,0.1588,38.44,11378.24,True
PO-10526,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2024-11-26,2024-12-01,2024-12-01,5,5,True,475,15,0.0316,30.83,14644.25,True
PO-10527,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2024-12-20,2024-12-29,2024-12-29,9,9,True,460,7,0.0152,10.12,4655.2,True
PO-10528,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-10-15,2024-10-23,2024-10-23,8,8,True,339,0,0.0,18.12,6142.68,True
PO-10529,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-12-26,2023-12-31,2023-12-31,5,5,True,201,6,0.0299,69.94,14057.94,False
PO-10530,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-04-04,2024-04-18,2024-04-18,14,14,True,331,56,0.1692,61.66,20409.46,True
PO-10531,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-05-12,2023-05-25,2023-05-27,13,15,False,295,10,0.0339,18.23,5377.85,True
PO-10532,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2024-03-08,2024-03-13,2024-03-13,5,5,True,421,8,0.019,26.26,11055.46,True
PO-10533,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-10-29,2023-11-09,2023-11-11,11,13,False,427,77,0.1803,47.6,20325.2,True
PO-10534,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-04-01,2023-04-16,2023-04-20,15,19,False,263,36,0.1369,45.66,12008.58,True
PO-10535,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-06-29,2023-07-06,2023-07-10,7,11,False,110,1,0.0091,66.85,7353.5,True
PO-10536,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2024-03-18,2024-03-24,2024-03-24,6,6,True,246,14,0.0569,8.05,1980.3,True
PO-10537,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2023-01-30,2023-02-12,2023-02-12,13,13,True,381,60,0.1575,74.53,28395.93,True
PO-10538,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2024-03-13,2024-03-22,2024-03-22,9,9,True,152,6,0.0395,82.5,12540.0,True
PO-10539,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-07-17,2024-07-31,2024-07-31,14,14,True,488,96,0.1967,20.51,10008.88,True
PO-10540,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-05-04,2024-05-09,2024-05-09,5,5,True,384,7,0.0182,70.21,26960.64,True
PO-10541,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-11-17,2024-11-25,2024-11-25,8,8,True,139,11,0.0791,15.37,2136.43,True
PO-10542,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-06-12,2023-06-19,2023-06-25,7,13,False,192,7,0.0365,70.45,13526.4,True
PO-10543,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2024-11-05,2024-11-12,2024-11-12,7,7,True,107,5,0.0467,58.92,6304.44,False
PO-10544,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-06-15,2024-06-22,2024-06-25,7,10,False,195,18,0.0923,29.9,5830.5,True
PO-10545,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2024-07-09,2024-07-25,2024-07-25,16,16,True,112,14,0.125,79.92,8951.04,True
PO-10546,SUP-003,Müller Rohre & Armaturen,low,VALV-002,Pressure Relief Valve,Valves,2024-09-03,2024-09-10,2024-09-10,7,7,True,481,6,0.0125,6.36,3059.16,True
PO-10547,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2023-02-19,2023-03-05,2023-03-05,14,14,True,213,28,0.1315,36.59,7793.67,True
PO-10548,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-07-06,2023-07-15,2023-07-18,9,12,False,333,23,0.0691,45.26,15071.58,True
PO-10549,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2023-06-20,2023-06-30,2023-06-30,10,10,True,94,0,0.0,71.51,6721.94,True
PO-10550,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-05-05,2023-05-19,2023-05-26,14,21,False,279,37,0.1326,46.33,12926.07,True
PO-10551,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-06-20,2023-07-02,2023-07-08,12,18,False,399,67,0.1679,47.07,18780.93,True
PO-10552,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2023-01-06,2023-01-18,2023-01-18,12,12,True,473,25,0.0529,47.67,22547.91,True
PO-10553,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2024-01-11,2024-01-16,2024-01-16,5,5,True,155,6,0.0387,3.03,469.65,True
PO-10554,SUP-004,Weber International Ltd.,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-02-20,2024-03-03,2024-03-03,12,12,True,340,27,0.0794,80.61,27407.4,True
PO-10555,SUP-003,Müller Rohre & Armaturen,low,FIXT-001,Push-Fit Connector,Fittings,2024-05-29,2024-06-03,2024-06-03,5,5,True,136,2,0.0147,40.42,5497.12,True
PO-10556,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-12-14,2024-12-20,2024-12-20,6,6,True,118,2,0.0169,27.85,3286.3,True
PO-10557,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-08-25,2023-09-07,2023-09-07,13,13,True,255,35,0.1373,62.25,15873.75,True
PO-10558,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-25,2023-02-09,2023-02-12,15,18,False,315,1,0.0032,21.79,6863.85,True
PO-10559,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-05-17,2024-05-23,2024-05-23,6,6,True,113,0,0.0,25.41,2871.33,True
PO-10560,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2023-08-29,2023-09-05,2023-09-05,7,7,True,236,0,0.0,50.62,11946.32,True
PO-10561,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-10-31,2023-11-15,2023-11-15,15,15,True,382,0,0.0,49.21,18798.22,True
PO-10562,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2024-08-13,2024-08-20,2024-08-20,7,7,True,240,5,0.0208,33.41,8018.4,False
PO-10563,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-07-08,2024-07-19,2024-07-21,11,13,False,425,7,0.0165,23.9,10157.5,True
PO-10564,SUP-004,Weber International Ltd.,high,VALV-002,Pressure Relief Valve,Valves,2024-09-21,2024-10-02,2024-10-02,11,11,True,150,6,0.04,9.39,1408.5,True
PO-10565,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2023-05-04,2023-05-10,2023-05-10,6,6,True,244,16,0.0656,42.46,10360.24,True
PO-10566,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-01-21,2023-01-27,2023-01-27,6,6,True,334,8,0.024,14.81,4946.54,True
PO-10567,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2023-05-26,2023-05-29,2023-05-29,3,3,True,79,2,0.0253,34.83,2751.57,True
PO-10568,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-08-09,2023-08-13,2023-08-13,4,4,True,416,3,0.0072,27.03,11244.48,True
PO-10569,SUP-006,Bauer Präzisionsteile,low,VALV-002,Pressure Relief Valve,Valves,2023-08-27,2023-09-01,2023-09-01,5,5,True,58,0,0.0,47.51,2755.58,False
PO-10570,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-08-09,2024-08-23,2024-08-28,14,19,False,349,69,0.1977,9.2,3210.8,True
PO-10571,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2023-05-27,2023-06-11,2023-06-11,15,15,True,433,43,0.0993,65.34,28292.22,True
PO-10572,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2023-10-15,2023-10-30,2023-10-30,15,15,True,187,12,0.0642,37.77,7062.99,True
PO-10573,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2023-10-29,2023-11-08,2023-11-08,10,10,True,156,2,0.0128,25.51,3979.56,True
PO-10574,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-11-02,2023-11-18,2023-11-18,16,16,True,397,51,0.1285,18.59,7380.23,True
PO-10575,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2024-09-09,2024-09-25,2024-09-28,16,19,False,220,5,0.0227,82.02,18044.4,True
PO-10576,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-07-01,2023-07-07,2023-07-07,6,6,True,435,7,0.0161,49.97,21736.95,True
PO-10577,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-01-16,2024-01-21,2024-01-21,5,5,True,345,9,0.0261,29.22,10080.9,True
PO-10578,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2023-09-03,2023-09-17,2023-09-17,14,14,True,291,42,0.1443,6.21,1807.11,True
PO-10579,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-11-18,2023-11-25,2023-11-25,7,7,True,250,20,0.08,53.88,13470.0,True
PO-10580,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2024-07-31,2024-08-14,2024-08-14,14,14,True,213,12,0.0563,16.91,3601.83,True
PO-10581,SUP-006,Bauer Präzisionsteile,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-10-12,2023-10-17,2023-10-17,5,5,True,205,0,0.0,16.19,3318.95,True
PO-10582,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-10-19,2024-10-23,2024-10-23,4,4,True,363,2,0.0055,36.04,13082.52,True
PO-10583,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-07-25,2023-08-07,2023-08-07,13,13,True,405,24,0.0593,52.45,21242.25,True
PO-10584,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-10-21,2023-11-03,2023-11-09,13,19,False,172,31,0.1802,9.24,1589.28,True
PO-10585,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-12-18,2024-12-24,2024-12-24,6,6,True,386,8,0.0207,57.37,22144.82,True
PO-10586,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-07-09,2024-07-17,2024-07-17,8,8,True,93,0,0.0,56.11,5218.23,True
PO-10587,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-002,Press Fitting Seal,Seals,2023-07-25,2023-08-04,2023-08-04,10,10,True,294,10,0.034,61.25,18007.5,True
